kepoi_name,koi_disposition,koi_period,koi_duration,koi_depth,koi_prad,koi_steff,koi_slogg,koi_srad,koi_kepmag,koi_depth_missing,koi_prad_missing,koi_srad_missing,koi_steff_missing,koi_slogg_missing,koi_period_log,koi_depth_log,koi_prad_log,koi_srad_log
K03614.01,FALSE POSITIVE,2.992662857,2.5258,113700.0,60.35,4927.0,3.883,1.837,16.328,0,0,0,0,0,1.3844583910077348,11.641327474774709,4.116595171156921,1.0427471558267143
K03615.01,FALSE POSITIVE,4.664188563,3.773,11360.0,52.09,5699.0,4.192,1.215,13.915,0,0,0,0,0,1.7341636473273823,9.337941716569905,3.97198858659558,0.795252403497099
K07738.01,FALSE POSITIVE,0.954873008,1.0613,33.0,0.81,6092.0,4.114,1.363,11.8,0,0,0,0,0,0.6703252337827393,3.5263605246161616,0.5933268452777344,0.8599319982047708
K03616.01,FALSE POSITIVE,0.56493412,2.57621,252640.0,33.4,4748.0,4.729,0.534,15.839,0,0,0,0,0,0.4478437272594161,12.439724787683028,3.5380565643793527,0.42787870294506447
K03617.01,FALSE POSITIVE,1.674984844,4.92134,234580.0,150.48,8285.0,3.971,2.451,14.567,0,0,0,0,0,0.9839437145375267,12.365556223004427,5.0204536030335944,1.2386640441158665
K03397.01,CANDIDATE,35.8754482,3.972,366.7,2.35,6559.0,4.357,1.218,15.353,0,0,0,0,0,3.607545969162389,5.907267388307226,1.208960345836975,0.7966058889281753
K03398.01,CONFIRMED,7.31945294,4.881,166.8,5.05,5745.0,3.499,3.955,13.489,0,0,0,0,0,2.118596500267487,5.122772794033106,1.80005827204275,1.6003971677819513
K03398.02,CONFIRMED,35.8007112,8.219,417.4,7.97,5745.0,3.499,3.955,13.489,0,0,0,0,0,3.6055171710750953,6.0364379127507135,2.1938856760707046,1.6003971677819513
K07754.01,FALSE POSITIVE,0.790049989,2.794,70.8,0.67,5427.0,4.53,0.808,15.53,0,0,0,0,0,0.5822435462783598,4.273884476054178,0.5128236264286637,0.5922212619699848
K03398.03,CANDIDATE,4.32710579,3.872,84.1,3.58,5745.0,3.499,3.955,13.489,0,0,0,0,0,1.67280808694548,4.443827035579329,1.5216989981260935,1.6003971677819513
K03399.01,FALSE POSITIVE,14.15402615,4.115,21653.0,29.61,4352.0,4.61,0.661,15.056,0,0,0,0,0,2.7182662491246914,9.982945473870844,3.421326752957321,0.5074198306311578
K03467.01,FALSE POSITIVE,33.93754213,11.1677,32990.0,138.25,6220.0,4.414,1.066,15.191,0,0,0,0,0,3.5535619567822114,10.403990075979044,4.9362708788073935,0.7256143706974468
K03468.01,CONFIRMED,20.7057153,9.678,115.9,3.22,5668.0,3.792,2.437,14.276,0,0,0,0,0,3.077575603748733,4.761318868478023,1.4398351280479205,1.2345989978676968
K03469.01,CANDIDATE,60.532988,7.086,467.5,1.91,5631.0,4.557,0.847,14.196,0,0,0,0,0,4.11957342125055,6.149536101678477,1.068153081183401,0.6135627012171029
K07772.01,FALSE POSITIVE,3.7228679,9.557,52.1,0.74,6046.0,4.509,0.927,15.202,0,0,0,0,0,1.552416221011922,3.9721769282478934,0.5538851132264376,0.6559643894322293
K01781.03,CONFIRMED,58.0198583,5.348,1286.6,3.46,4920.0,4.62,0.72,12.231,0,0,0,0,0,4.077873968630854,7.160535299424653,1.4951487660319727,0.5423242908253616
K03470.01,CANDIDATE,15.0617835,6.31,196.6,1.61,5806.0,4.321,1.158,15.386,0,0,0,0,0,2.7764427546566255,5.286244785313768,0.9593502213346021,0.7691818668359429
K03546.01,FALSE POSITIVE,4.286103033,2.6422,173360.0,25.8,4206.0,4.663,0.591,15.295,0,0,0,0,0,1.6650813076682627,12.063131404536936,3.288401887516811,0.4643627493556498
K03547.01,FALSE POSITIVE,290.7778719,12.0525,225770.0,45.27,5207.0,4.585,0.734,14.282,0,0,0,0,0,5.675992800108344,12.327276490208652,3.8344938029189084,0.5504308783583501
K03548.01,FALSE POSITIVE,5.017239915,4.36126,144640.0,41.75,6519.0,4.41,1.079,14.115,0,0,0,0,0,1.7946286683035426,11.882010089318918,3.7553691953827695,0.7318870088758759
K07728.01,FALSE POSITIVE,0.937923475,3.164,40.4,0.52,5398.0,4.58,0.805,14.403,0,0,0,0,0,0.6616170261048514,3.7232808808312687,0.41871033485818504,0.5905605917848442
K03549.01,FALSE POSITIVE,204.0329342,17.5623,411370.0,57.35,5553.0,4.577,0.806,15.734,0,0,0,0,0,5.32317062086898,12.927250762710067,4.066459358732565,0.5911144549947938
K03550.01,FALSE POSITIVE,2.148219541,2.94091,457840.0,49.6,4694.0,4.6,0.672,15.783,0,0,0,0,0,1.1468370679582633,13.034277241249741,3.92395157629342,0.5140205146625099
K03551.01,FALSE POSITIVE,58.621578824,8.52961,142950.0,40.43,5232.0,4.554,0.725,15.161,0,0,0,0,0,4.088017569348476,11.870257193178945,3.7240052560893107,0.5452270504833231
K03622.01,FALSE POSITIVE,3.125821128,2.2163,5025.4,110.58,6137.0,3.705,2.852,12.77,0,0,0,0,0,1.4172650613098994,8.522459301088738,4.714741822417382,1.348592493935879
K03623.01,FALSE POSITIVE,1.032068851,2.1344,121990.0,44.35,4387.0,4.587,0.711,16.177,0,0,0,0,0,0.7090544125083489,11.711702550502414,3.814410176561146,0.5370779949100564
K07739.01,FALSE POSITIVE,6.6751871,2.372,178.3,1.09,5774.0,4.567,0.818,15.554,0,0,0,0,0,2.037992671026289,5.189060380611087,0.7371640659767197,0.597736995755287
K03624.01,FALSE POSITIVE,1.450205839,3.6373,25884.0,92.78,7564.0,4.093,1.893,13.91,0,0,0,0,0,0.8961720369458634,10.161418929336001,4.5409516136614405,1.0622940259939981
K03625.01,FALSE POSITIVE,3.224486463,4.61686,403730.0,79.08,6389.0,4.331,1.16,16.169,0,0,0,0,0,1.4408977062027404,12.908504093588173,4.383026135006965,0.7701082216960736
K03626.01,FALSE POSITIVE,44.14579777,4.088,224230.0,62.24,5876.0,4.492,0.896,16.442,0,0,0,0,0,3.8098972028847338,12.320432049464182,4.146937012341271,0.6397464038328301
K03400.01,FALSE POSITIVE,33.3239576,37.217,2012.1,2.55,5192.0,4.707,0.555,15.213,0,0,0,0,0,3.535843582656849,7.607431101504782,1.2669476034873244,0.4414755456311975
K03401.01,CANDIDATE,17.9559673,6.237,137.0,1.96,5641.0,4.258,1.195,14.388,0,0,0,0,0,2.9421187790563756,4.927253685157205,1.085189268335969,0.7861820465271347
K07756.01,FALSE POSITIVE,0.94102954,4.415,34.5,1.41,5766.0,3.783,2.409,13.134,0,0,0,0,0,0.6632185230303653,3.56953269648137,0.8796267475025636,1.226418993155766
K01681.02,CONFIRMED,1.992812339,2.066,314.8,6.81,3638.0,4.844,0.42,15.855,0,0,0,0,0,1.0962135269382483,5.7551091018215415,2.0554049638515943,0.35065687161316933
K03402.01,FALSE POSITIVE,36.514374043,6.48255,111620.0,33.27,5811.0,4.465,1.0,15.423,0,0,0,0,0,3.6247241673460255,11.62286448327022,3.5342703358865175,0.6931471805599453
K03403.01,CONFIRMED,39.818832,10.757,199.1,2.23,5710.0,4.073,1.524,13.102,0,0,0,0,0,3.709143543547535,5.2988172415896875,1.172482137234565,0.9258449446789667
K03470.02,CONFIRMED,25.4337864,6.514,302.0,2.0,5806.0,4.321,1.158,15.386,0,0,0,0,0,3.2746429798005843,5.713732805509369,1.0986122886681096,0.7691818668359429
K03471.01,FALSE POSITIVE,67.451045,8.9387,7062.8,36.7,4847.0,3.726,2.191,13.342,0,0,0,0,0,4.226118818235894,8.862738429312206,3.629660094453965,1.1603343472961063
K07773.01,CANDIDATE,2.69339974,1.936,147.5,1.04,5355.0,4.511,0.863,15.673,0,0,0,0,0,1.3065473726337915,5.000584958242754,0.712949807856125,0.6221880916194514
K03472.01,CANDIDATE,10.43003118,2.029,120.0,1.14,6277.0,4.449,1.031,14.412,0,0,0,0,0,2.43624420571201,4.795790545596741,0.76080582903376,0.7085282825982476
K03473.01,CANDIDATE,27.63714708,1.7277,735.5,6.96,5214.0,3.766,2.427,13.851,0,0,0,0,0,3.354704724002236,6.601909235902685,2.0744289998562917,1.2316852428924718
K03474.01,CONFIRMED,52.6095103,8.202,203.7,1.83,5881.0,4.259,1.294,14.192,0,0,0,0,0,3.9817264833078925,5.321545492667243,1.0402767116551463,0.830297018707179
K01830.02,CONFIRMED,198.7106251,8.638,2094.8,3.56,5180.0,4.548,0.8,14.443,0,0,0,0,0,5.296869444314379,7.647690621040842,1.5173226235262947,0.5877866649021191
K03552.01,FALSE POSITIVE,15.873380595,8.0429,208360.0,630.53,5622.0,3.907,1.895,14.679,0,0,0,0,0,2.8257372674129426,12.24702743123329,6.448145446600416,1.0629851110249586
K07729.01,CANDIDATE,50.563697,5.381,50.5,1.57,6759.0,4.018,2.022,10.948,0,0,0,0,0,3.9428178783709007,3.9415818076696905,0.9439058989071285,1.1059188638505477
K03553.01,FALSE POSITIVE,65.583665567,5.01216,242400.0,41.22,5516.0,4.65,0.666,15.743,0,0,0,0,0,4.198459285708004,12.398348658581329,3.7428940424201746,0.510425543744651
K03554.01,FALSE POSITIVE,394.67816267,6.05443,253380.0,52.16,5780.0,4.505,0.83,15.207,0,0,0,0,0,5.9806011602878,12.442649563789665,3.9733062338450447,0.6043159668533296
K03555.01,FALSE POSITIVE,111.31980522,23.0078,62705.0,63.68,5022.0,3.562,2.58,12.439,0,0,0,0,0,4.721350206123576,11.04621241582256,4.169452034708906,1.275362800412609
K03556.01,FALSE POSITIVE,110.29512684,16.5339,176340.0,37.88,5753.0,4.503,0.895,15.258,0,0,0,0,0,4.712185473315763,12.080174899488044,3.6604799795922385,0.6392188385343897
K03334.01,FALSE POSITIVE,95.178317934,3.60125,128580.0,28.75,4523.0,4.615,0.653,14.401,0,0,0,0,0,4.566203946967121,11.764314334924729,3.392829131991639,0.5025918188388871
K03335.01,CONFIRMED,31.2543238,5.662,438.0,2.29,6246.0,4.433,1.092,15.82,0,0,0,0,0,3.4736521055728553,6.0844994130751715,1.1908875647772805,0.7381205462026765
K03336.01,FALSE POSITIVE,61.4911479,9.745,58703.0,22.76,5830.0,4.54,0.876,15.523,0,0,0,0,0,4.13502491311137,10.980263146595064,3.168003494494444,0.6291418505840329
K00284.04,CONFIRMED,110.2867031,4.427,145.3,1.41,5931.0,4.322,1.101,11.818,0,0,0,0,0,4.712109782141814,4.9856593080260785,0.8796267475025636,0.7424134218628633
K01525.02,CONFIRMED,11.8061737,4.472,88.1,2.87,6900.0,3.843,2.599,12.082,0,0,0,0,0,2.5499273749590174,4.489759334476764,1.3532545070416904,1.2806560290968938
K03403.02,CONFIRMED,6.15828666,6.329,57.7,1.2,5710.0,4.073,1.524,13.102,0,0,0,0,0,1.9682706590412558,4.072439726834051,0.7884573603642702,0.9258449446789667
K07757.01,FALSE POSITIVE,10.828825742,0.7275,92.1,0.76,5862.0,4.584,0.785,13.492,0,0,0,0,0,2.4705394120323168,4.533674184283021,0.5653138090500605,0.5794184152316024
K03404.01,CONFIRMED,82.292865,7.048,371.1,1.82,5626.0,4.467,0.957,14.828,0,0,0,0,0,4.422362891242557,5.919162635352577,1.0367368849500223,0.6714126884139392
K03407.01,CONFIRMED,92.436978,6.432,955.2,2.89,5595.0,4.606,0.741,15.449,0,0,0,0,0,4.537287176947327,6.862967096192003,1.358409157630355,0.554459660786052
K03408.01,CANDIDATE,65.427645,9.404,319.0,1.65,6014.0,4.504,0.926,14.821,0,0,0,0,0,4.196113310198234,5.768320995793772,0.9745596399981308,0.6554453133759338
K03409.01,FALSE POSITIVE,11.08260553,6.23,601.2,7.34,5125.0,3.674,2.196,13.566,0,0,0,0,0,2.491766858818554,6.400589616047633,2.1210632163706555,1.1619000279040284
K03475.01,FALSE POSITIVE,22.7832776,4.194,120.2,1.33,6517.0,4.382,1.159,12.972,0,0,0,0,0,3.168982711874275,4.797442073635214,0.8458682675776092,0.7696451515326703
K03476.01,FALSE POSITIVE,23.737952838,8.50818,95884.0,53.27,5559.0,4.394,1.0,15.147,0,0,0,0,0,3.2083386164913033,11.470904835707616,3.9939715880753135,0.6931471805599453
K03477.01,FALSE POSITIVE,21.4618453,5.675,122.2,19.89,5806.0,4.283,1.213,13.798,0,0,0,0,0,3.111818105329878,4.81380905109942,3.0392705755684744,0.7943490610689127
K03479.01,FALSE POSITIVE,75.13194883,20.8729,122370.0,26.21,5365.0,4.586,0.729,14.658,0,0,0,0,0,4.332468003703208,11.714812692883891,3.303584552795155,0.5475432067011534
K01788.02,CANDIDATE,369.069345,5.832,945.9,3.07,4855.0,4.542,0.778,14.521,0,0,0,0,0,5.913690406996458,6.8531934909894545,1.4036429994545037,0.5754891370917128
K03557.01,FALSE POSITIVE,243.82122131,10.9312,56799.0,56.63,6370.0,4.228,1.316,13.297,0,0,0,0,0,5.500528235238796,10.947291604709243,4.054043265448575,0.8398415597107488
K07730.01,FALSE POSITIVE,0.77459856,2.71,70.8,1.08,5780.0,4.438,1.0,14.737,1,1,1,1,1,0.5735742339683034,4.273884476054178,0.7323678937132266,0.6931471805599453
K03558.01,FALSE POSITIVE,16.227548674,5.08666,192690.0,46.52,5297.0,4.587,0.795,15.901,0,0,0,0,0,2.8465097696116546,12.168843148589392,3.8611506750543896,0.5850050219402422
K03559.01,FALSE POSITIVE,47.189437,11.555,370870.0,66.71,5458.0,4.381,0.972,15.624,0,0,0,0,0,3.8751398476622274,12.82360957222994,4.215233879497554,0.6790482561804436
K03560.01,FALSE POSITIVE,1.501760172,5.85519,387900.0,90.92,6327.0,4.315,1.29,11.825,0,0,0,0,0,0.9169945529339948,12.868505431408751,4.5209186335405,0.8285518175661483
K03561.01,FALSE POSITIVE,4.05325447,4.0116,110920.0,1668.79,6022.0,4.453,1.039,15.537,0,0,0,0,0,1.6200324852238102,11.616573515195746,7.420453149000801,0.7124594915923181
K01833.02,CONFIRMED,7.68433346,1.4346,1175.0,2.58,4402.0,4.682,0.572,14.265,0,0,0,0,0,2.161520650633945,7.069874128458572,1.275362800412609,0.4523486940070148
K07740.01,FALSE POSITIVE,1.549979213,7.5945,370550.0,136.64,5408.0,3.777,2.058,13.939,0,0,0,0,0,0.9360852073724031,12.822746366066998,4.924641580929279,1.1177611075068705
K03337.01,CANDIDATE,11.16622885,3.389,353.9,1.56,5552.0,4.562,0.836,15.927,0,0,0,0,0,2.4986639863413562,5.871836059652451,0.9400072584914712,0.6075892921982987
K03338.01,FALSE POSITIVE,10.99381963,3.7889,1685.8,40.17,6553.0,4.366,1.157,13.427,0,0,0,0,0,2.4843914862807313,7.430588521872405,3.7177098357818132,0.7687183674070194
K03338.02,FALSE POSITIVE,10.9938087,5.0403,1456.9,5.33,6553.0,4.366,1.157,13.427,0,0,0,0,0,2.484390574977634,7.2847523231107765,1.8453002361560848,0.7687183674070194
K03339.01,CANDIDATE,23.1334494,3.602,456.3,2.55,5712.0,4.382,0.932,14.656,0,0,0,0,0,3.183598820104261,6.125339630664009,1.2669476034873244,0.6585557357903262
K03340.01,CANDIDATE,8.9539656,4.898,70.4,0.84,6168.0,4.452,0.947,13.776,0,0,0,0,0,2.297971024533264,4.268297869345539,0.6097655716208943,0.6662897263900626
K03340.02,CANDIDATE,13.7281373,5.304,106.6,1.06,6168.0,4.452,0.947,13.776,0,0,0,0,0,2.6897597662664654,4.678420647727684,0.7227059828014898,0.6662897263900626
K03410.01,CONFIRMED,16.5860329,7.043,231.3,2.09,5626.0,4.149,1.389,15.589,0,0,0,0,0,2.8671050017613835,5.4480296397763635,1.128171090909654,0.8708748683436724
K03411.01,CANDIDATE,26.83771808,1.6162,8512.0,12.68,6194.0,4.445,1.069,14.426,0,0,0,0,0,3.326391866589621,9.049349685884057,2.615934912194404,0.7270653987634059
K03412.01,CONFIRMED,16.7525077,3.174,338.3,3.65,4807.0,3.906,1.802,14.534,0,0,0,0,0,2.876526784815744,5.826884671790184,1.536867219599265,1.0303334479148152
K01681.03,CANDIDATE,3.53105835,1.778,310.8,10.61,3638.0,4.844,0.42,15.855,0,0,0,0,0,1.510955543553968,5.742361956623676,2.4518667957098,0.35065687161316933
K03413.01,FALSE POSITIVE,49.612757516,7.07603,130460.0,57.08,6241.0,4.45,1.031,15.217,0,0,0,0,0,3.9242036693374325,11.77882961050544,4.06182137051654,0.7085282825982476
K07774.01,CANDIDATE,6.32589574,1.383,192.5,1.14,5749.0,4.568,0.818,15.421,0,0,0,0,0,1.9914154327511222,5.2652775124698366,0.76080582903376,0.597736995755287
K03480.01,CANDIDATE,11.9378354,4.652,246.0,1.15,5469.0,4.611,0.738,15.954,0,0,0,0,0,2.5601559953272313,5.5093883366279774,0.7654678421395714,0.5527350268432003
K03481.01,CANDIDATE,32.715906,10.79,135.7,3.68,5527.0,3.627,3.192,14.462,0,0,0,0,0,3.5179697141375184,4.917788743729904,1.5432981099295553,1.4331779470187411
K03482.01,CONFIRMED,15.3317719,5.467,179.2,1.91,5726.0,4.228,1.285,15.098,0,0,0,0,0,2.793112406913557,5.194067345174237,1.068153081183401,0.826366024346168
K03483.01,CANDIDATE,82.331756,8.664,283.2,2.08,5997.0,4.304,1.242,14.872,0,0,0,0,0,4.422829701015,5.649678215663,1.1249295969854831,0.8073683246499681
K03484.01,CONFIRMED,84.704139,10.393,655.7,4.17,6085.0,4.115,1.634,15.169,0,0,0,0,0,4.450901120820232,6.487227293196927,1.6428726885203377,0.9685036033210892
K07731.01,FALSE POSITIVE,0.755105584,5.02374,250030.0,76.26,6592.0,4.369,1.19,11.638,0,0,0,0,0,0.5625290169315411,12.429340189157019,4.347176357238135,0.7839015438284094
K03562.01,FALSE POSITIVE,101.26336282,17.8951,72792.0,44.0,6309.0,4.413,1.062,14.319,0,0,0,0,0,4.6275514741101755,11.195375075715546,3.8066624897703196,0.7236763855947682
K03563.01,FALSE POSITIVE,120.58167178,8.2904,192900.0,41.71,5294.0,4.651,0.673,15.777,0,0,0,0,0,4.800586232678417,12.169932382913561,3.754433084853375,0.514618422004687
K03564.01,FALSE POSITIVE,1.558544209,3.3727,225590.0,35.12,4868.0,4.582,0.708,14.498,0,0,0,0,0,0.9394384283789191,12.326478904193248,3.5868467285487844,0.5353230953663781
K03565.01,FALSE POSITIVE,2.63757408,5.9626,169660.0,76.02,5639.0,4.509,0.953,15.902,0,0,0,0,0,1.2913169979259729,12.04155760748558,4.344065128386763,0.6693666518945418
K03566.01,FALSE POSITIVE,8.64636188,8.73607,218070.0,54.24,6444.0,4.382,1.134,14.097,0,0,0,0,0,2.2665808370119067,12.292575976819773,4.0116873285410914,0.7579981528795616
K07741.01,FALSE POSITIVE,125.288206,3.695,241.6,1.5,5881.0,4.48,0.973,14.179,0,0,0,0,0,4.838566644156912,5.49141399650995,0.9162907318741551,0.6795552270404783
K03567.01,FALSE POSITIVE,112.46358893,31.8273,242410.0,129.04,7426.0,3.903,2.463,10.967,0,0,0,0,0,4.731481983074512,12.39838991168563,4.867842095435704,1.2421352654202849
K03341.01,CANDIDATE,27.0965146,8.42,208.4,2.13,5775.0,4.193,1.352,14.886,0,0,0,0,0,3.335645533059462,5.3442462984364365,1.1410330045520618,0.8552660300363806
K03341.02,CANDIDATE,11.5474983,6.684,115.5,1.48,5775.0,4.193,1.352,14.886,0,0,0,0,0,2.529521307061786,4.757891273005756,0.9082585601768908,0.8552660300363806
K03342.01,FALSE POSITIVE,42.39930429,18.3609,205990.0,44.7,6153.0,4.487,0.962,15.747,0,0,0,0,0,3.7704434107935425,12.235587757496923,3.822098297900159,0.6739643611431714
K03343.01,CANDIDATE,83.2664103,2.813,620.0,2.89,5538.0,4.266,1.18,14.97,0,0,0,0,0,4.433983331274016,6.431331081933479,1.358409157630355,0.7793248768009976
K01545.02,FALSE POSITIVE,5.91039905,3.85,70.8,1.08,5780.0,4.438,1.0,15.169,1,1,1,1,1,1.9330273857503377,4.273884476054178,0.7323678937132266,0.6931471805599453
K03344.01,CONFIRMED,11.6044881,3.409,267.6,1.88,5533.0,4.275,1.166,15.254,0,0,0,0,0,2.5340529489465364,5.593223284089137,1.0577902941478545,0.7728821485787989
K03414.01,FALSE POSITIVE,27.009807384,1.96698,67898.0,22.32,3900.0,4.727,0.534,15.483,0,0,0,0,0,3.332554712561475,11.125776585897835,3.1493113614822916,0.42787870294506447
K03415.01,CONFIRMED,15.0219784,5.068,96.9,1.77,5831.0,4.162,1.382,13.109,0,0,0,0,0,2.7739614296457176,4.583946549536464,1.0188473201992472,0.8679404709331083
K03416.01,CANDIDATE,11.8237228,8.518,212.7,1.25,5559.0,4.578,0.803,15.353,0,0,0,0,0,2.551296799353105,5.364573162325102,0.8109302162163288,0.5894519442211803
K03417.01,CONFIRMED,91.078624,10.304,738.6,3.26,5915.0,4.437,1.008,15.214,0,0,0,0,0,4.522642820774604,6.60610949951297,1.449269160281279,0.6971392018294827
K03418.01,CONFIRMED,85.272459,13.31,767.8,3.85,5922.0,4.349,1.057,15.417,0,0,0,0,0,4.457510416217682,6.644830857656083,1.578978704949392,0.7212486106708201
K03485.01,FALSE POSITIVE,12.42592675,29.1701,410.3,2.66,5952.0,4.489,0.971,14.936,0,0,0,0,0,2.597187669669709,6.019322875236378,1.297463147413275,0.6785410281705831
K03486.01,CANDIDATE,19.0689513,12.462,169.3,1.63,5418.0,4.436,0.889,14.371,0,0,0,0,0,2.999173909325469,5.1375615876686425,0.9669838461896731,0.6360475885193725
K03487.01,FALSE POSITIVE,89.7398137,3.26371,81096.0,38.01,5777.0,4.608,0.747,14.294,0,0,0,0,0,4.507996221114909,11.303401248050626,3.663818023518565,0.5579000311519196
K03489.01,FALSE POSITIVE,90.08255562,19.7301,43252.0,49.2,6523.0,3.835,2.343,12.963,0,0,0,0,0,4.511766299870841,10.674821874116294,3.9160150266976834,1.2068686074379615
K07732.01,FALSE POSITIVE,0.759768478,2.824,57.4,0.64,5481.0,4.574,0.815,15.318,0,0,0,0,0,0.5651822538061397,4.067315889834181,0.49469624183610705,0.596085467716814
K03490.01,FALSE POSITIVE,42.2011587,8.479,178.1,37.39,6200.0,4.135,1.449,13.294,0,0,0,0,0,3.765867316649627,5.187944309066666,3.6477970090127063,0.8956797779700307
K03568.01,FALSE POSITIVE,15.65129028,6.7631,398640.0,78.3,6137.0,4.418,1.103,16.666,0,0,0,0,0,2.8124877077182195,12.895816541481139,4.373238128640803,0.7433648967205627
K03569.01,FALSE POSITIVE,9.014220178,2.76441,34086.0,15.49,4842.0,4.573,0.73,13.57,0,0,0,0,0,2.3040061006842167,10.436671358912786,2.8027541365715076,0.5481214085096876
K03570.01,FALSE POSITIVE,1.824653341,4.25512,176740.0,55.44,6413.0,4.372,0.941,15.048,0,0,0,0,0,1.0383856459183325,12.082440663084732,4.033178126984613,0.6632033041868732
K03571.01,FALSE POSITIVE,3.185090259,4.80188,423280.0,92.5,6516.0,4.249,1.279,15.519,0,0,0,0,0,1.4315282709729067,12.955791540077586,4.537961436294641,0.8237367502635472
K07742.01,FALSE POSITIVE,372.76888,23.27,1157.2,3.66,5800.0,4.514,0.894,15.422,0,0,0,0,0,5.923637638479221,7.0546223547916895,1.5390154481375546,0.6386909947638865
K01833.03,CONFIRMED,5.70940795,1.622,586.7,1.51,4402.0,4.682,0.572,14.265,0,0,0,0,0,1.9035107131116082,6.376216613618605,0.9202827531436926,0.4523486940070148
K03572.01,FALSE POSITIVE,2.086076372,2.4032,58858.0,1543.74,6124.0,4.265,1.119,14.554,0,0,0,0,0,1.1269005015284586,10.98290003217661,7.342610890380728,0.750944279286162
K03344.02,CONFIRMED,3.63898953,2.252,209.6,1.68,5533.0,4.275,1.166,15.254,0,0,0,0,0,1.5344965688151304,5.349960599699875,0.9858167945227653,0.7728821485787989
K03345.01,CONFIRMED,38.1303324,6.53,180.4,1.54,6370.0,4.41,1.106,14.633,0,0,0,0,0,3.6668979309472935,5.200704537681037,0.9321640810304452,0.7447904137117838
K03346.01,CONFIRMED,14.42735088,4.857,117.0,1.53,5929.0,4.403,1.04,13.359,0,0,0,0,0,2.736141965309945,4.770684624465665,0.9282193027394289,0.712949807856125
K07759.01,CANDIDATE,6.2253374,4.388,108.6,1.92,6263.0,4.024,1.726,14.918,0,0,0,0,0,1.977593931870071,4.696837374513915,1.0715836162801904,1.002835333274341
K03347.01,CONFIRMED,12.90235874,2.446,354.4,1.49,5530.0,4.586,0.788,15.487,0,0,0,0,0,2.632058519265508,5.8732439157205505,0.9122827104766162,0.5810976767513224
K03348.01,CONFIRMED,36.4337867,4.388,406.8,2.2,5566.0,4.329,1.099,15.246,0,0,0,0,0,3.62257368431194,6.010776858140355,1.1631508098056809,0.741461040838496
K03419.01,FALSE POSITIVE,58.5850357,3.5939,75468.0,149.98,6379.0,3.925,1.994,13.061,0,0,0,0,0,4.08740446368667,11.231477254892997,5.017147377711479,1.0966102859974365
K03420.02,CANDIDATE,12.5014905,3.882,220.1,2.24,5821.0,4.127,1.492,15.589,0,0,0,0,0,2.602800086757342,5.3986150878634005,1.1755733298042381,0.9130856009252067
K03421.01,CANDIDATE,40.6511021,11.282,136.4,1.7,6297.0,4.26,1.369,13.935,0,0,0,0,0,3.72932782924716,4.922896379788249,0.9932517730102834,0.8624679251766484
