tfopwg_disp,dec,st_pmraerr1,st_pmraerr2,st_pmdecerr1,st_pmdecerr2,pl_tranmiderr1,pl_tranmiderr2,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_trandurherr1,pl_trandurherr2,pl_trandep,pl_trandeperr1,pl_trandeperr2,pl_rade,pl_radeerr1,pl_radeerr2,st_tmag,st_tmagerr1,st_tmagerr2,st_disterr1,st_disterr2,st_teff,st_tefferr1,st_tefferr2,st_logg,st_loggerr1,st_loggerr2,st_rad,st_raderr1,st_raderr2,disp_3class,log_orbper,sqrt_pl_rade,log_trandep,rel_radius,depth_norm,compactness
PC,21.794676,0.032,-0.032,0.031,-0.031,0.001368,-0.001368,3.0321361,1.47e-05,-1.47e-05,0.208,-0.208,13790.0,13.0235,-13.0235,12.5315,,,13.0157,0.03,-0.03,5.202,-5.202,6071.0,122.0,-122.0,4.44,,,1.06,,,Candidate,1.394296285159699,3.5399858756780374,23.347209528824138,11.822169811320753,13009.433962264151,2.8605057547169808
FP,11.194448,0.1,-0.1,0.076,-0.076,0.004324,-0.004324,7.699087,0.003345,-0.003345,0.39642,-0.39642,8072.469566,625.70715,-625.70715,6.21451,8.41901,-8.41901,12.3069,0.007,-0.007,0.2068,-0.2068,3617.0,67.0,-67.0,4.81052,0.362772,-0.362772,0.45,0.07,-0.07,False,2.1632180776249497,2.4928918949685723,22.81172529062986,13.810022222222221,17938.821257777778,17.10908222222222
FP,21.899468,0.042,-0.042,0.042,-0.042,0.011866,-0.011866,7.2617331,0.0002188,-0.0002188,1.237,-1.237,1310.0,5.73631,-5.73631,3.97249,0.406198,-0.406198,11.9625,0.006,-0.006,2.2245,-2.2245,4780.0,131.1,-131.1,4.25,0.09,-0.09,1.09,0.08,-0.08,False,2.1116343839260217,1.9931106341595792,20.99329297492283,3.6444862385321097,1201.834862385321,6.662140458715596
PC,19.435847,0.076,-0.076,0.072,-0.072,0.001452,-0.001452,4.1509756,1.07e-05,-1.07e-05,0.178,-0.178,9780.0,7.05147,-7.05147,10.8804,0.649425,-0.649425,12.1444,0.006,-0.006,7.651,-7.651,5686.0,123.6,-123.6,4.41,0.08,-0.08,1.04,0.05,-0.05,Candidate,1.639186133627946,3.298545133843101,23.003605321095385,10.461923076923076,9403.846153846154,3.991322692307692
FP,42.967308,0.04,-0.04,0.042,-0.042,0.006358,-0.006358,2.873138,3.39e-05,-3.39e-05,0.566,-0.566,1240.0,4.65408,-4.65408,3.97027,0.326139,-0.326139,11.8225,0.006,-0.006,2.954,-2.954,5856.0,131.0,-131.0,4.37,0.08,-0.08,1.11,0.05,-0.05,False,1.3540650311914066,1.9925536379229545,20.93837721736981,3.5768198198198196,1117.117117117117,2.5884126126126126
PC,41.970517,0.034,-0.034,0.034,-0.034,0.001571,-0.001571,3.1501356,9.1e-06,-9.1e-06,0.144,-0.144,16270.0,13.2605,-13.2605,20.3727,,,13.1549,0.023,-0.023,13.276,-13.276,5950.0,127.0,-127.0,4.09,,,1.56,,,Candidate,1.423141008407596,4.513612743689914,23.51258875823882,13.059423076923075,10429.48717948718,2.019317692307692
PC,27.481047,0.04,-0.04,0.043,-0.043,0.001642,-0.001642,4.4274169,1.8e-05,-1.8e-05,0.205,-0.205,10600.0,3.51354,-3.51354,19.9341,0.988097,-0.988097,11.9275,0.022,-0.022,13.267,-13.267,6812.0,192.4,-192.4,4.04,0.09,-0.09,1.92,0.09,-0.09,Candidate,1.6914633117364684,4.464762031732486,23.084119838158774,10.38234375,5520.833333333334,2.3059463020833335
PC,69.109664,0.051,-0.051,0.05,-0.05,0.00413,-0.00413,11.5914514,6.5e-05,-6.5e-05,0.472,-0.472,832.0,77.4328,-77.4328,3.16826,0.228928,-0.228928,11.456,0.006,-0.006,2.567,-2.567,5896.0,126.5,-126.5,4.4,0.08,-0.08,1.08,0.05,-0.05,Candidate,2.5330181233816176,1.7799606737228775,20.539342999987404,2.933574074074074,770.3703703703703,10.73282537037037
FP,35.873629,0.024,-0.024,0.027,-0.027,0.002699,-0.002699,4.4138638,2.25e-05,-2.25e-05,0.26,-0.26,11300.0,2674.97,-2674.97,18.0459,5.90785,-5.90785,12.7821,0.006,-0.006,4.4985,-4.4985,6006.0,168.0,-168.0,4.46,0.08,-0.08,1.03,0.05,-0.05,False,1.6889630338752972,4.248046609913785,23.148068562753203,17.52029126213592,10970.873786407767,4.285304660194174
PC,70.416036,0.052,-0.052,0.037,-0.037,0.030578,-0.030578,13.7036806,0.0005331,-0.0005331,1.067,-1.067,1020.0,6.21234,-6.21234,2.8229,0.279196,-0.279196,11.9139,0.007,-0.007,1.6785,-1.6785,5546.0,120.5,-120.5,4.55,0.08,-0.08,0.87,0.04,-0.04,Candidate,2.688097843396992,1.6801488029338354,20.743068465222983,3.2447126436781613,1172.4137931034484,15.751357011494253
FP,62.718259,0.103,-0.103,0.116,-0.116,0.00012,-0.00012,2.0685871,1e-06,-1e-06,,,38060.0,1.17599,-1.17599,12.5176,0.383319,-0.383319,14.5982,0.007,-0.007,0.5954,-0.5954,3162.0,157.0,-157.0,4.92,,,0.31,0.01,-0.01,False,1.1212172276486596,3.538022046285184,24.36242969884069,40.37935483870968,122774.19354838709,6.672861612903225
PC,22.12466,0.044,-0.044,0.05,-0.05,0.003303,-0.003303,2.7340756,4.28e-05,-4.28e-05,0.406,-0.406,1700.0,6.14981,-6.14981,9.45026,0.713606,-0.713606,11.4416,0.013,-0.013,16.4055,-16.4055,8524.0,186.4,-186.4,4.06,0.07,-0.07,2.25,0.09,-0.09,Candidate,1.3175002912991498,3.074127518500168,21.253894088596816,4.200115555555556,755.5555555555555,1.215144711111111
APC,-36.657354,1.3,-1.3,1.3,-1.3,0.000249,-0.000249,18.0892103,8.4e-06,-8.4e-06,0.0247519,-0.0247519,5526.7158766,39.722977,-39.722977,22.2024283,4.0171475,-4.0171475,8.2488,0.006,-0.006,,,7403.0,211.0,-211.0,4.13809,1.60578,-1.60578,1.8368599,,,Candidate,2.9491232696740477,4.711945277695826,22.432859602216013,12.08716478594802,3008.7846528741793,9.847898742849141
PC,22.162093,0.024,-0.024,0.025,-0.025,0.003758,-0.003758,1.0513177,0.0002454,-0.0002454,0.235,-0.235,5720.0,6.79412,-6.79412,16.1359,0.903504,-0.903504,12.7655,0.017,-0.017,28.655,-28.655,7529.0,181.4,-181.4,3.98,0.08,-0.08,2.22,0.09,-0.09,Candidate,0.7184823671432264,4.016951580489862,22.467234642512942,7.268423423423423,2576.5765765765764,0.4735665315315315
PC,48.318598,2.1,-2.1,2.0,-2.0,0.003915,-0.003915,4.3108587,3.4e-05,-3.4e-05,0.446,-0.446,1020.0,1.39521,-1.39521,4.50948,,,10.7988,0.006,-0.006,,,6358.0,,,,,,1.41,,,Candidate,1.6697535359272349,2.1235536254118945,20.743068465222983,3.198212765957447,723.404255319149,3.057346595744681
PC,48.232153,0.037,-0.037,0.036,-0.036,0.004309,-0.004309,5.0135727,3.53e-05,-3.53e-05,0.31,-0.31,3520.0,206.105,-206.105,9.19425,2.51141,-2.51141,12.4603,0.02,-0.02,7.8475,-7.8475,5930.0,178.1,-178.1,4.08,0.08,-0.08,1.56,0.08,-0.08,Candidate,1.7940190311608268,3.0322021700407773,21.981726826840507,5.89375,2256.4102564102564,3.213828653846154
FP,41.742074,0.058,-0.058,0.055,-0.055,0.002718,-0.002718,3.4100261,1.98e-05,-1.98e-05,0.265,-0.265,5200.0,8.13195,-8.13195,7.9526,0.515343,-0.515343,12.2794,0.006,-0.006,6.3985,-6.3985,6109.0,170.1,-170.1,4.43,0.08,-0.08,1.08,0.05,-0.05,False,1.483880607808588,2.8200354607699527,22.3719244627261,7.363518518518518,4814.814814814815,3.157431574074074
PC,72.265344,0.033,-0.033,0.028,-0.028,0.002821,-0.002821,6.1313492,3.41e-05,-3.41e-05,0.266,-0.266,3730.0,5.00004,-5.00004,4.7793,,,13.1293,0.006,-0.006,1.085,-1.085,4310.0,122.0,-122.0,4.5,,,0.76,,,Candidate,1.9645004451362298,2.186161018772405,22.03967407087023,6.2885526315789475,4907.894736842105,8.067564736842105
FP,74.073261,0.033,-0.033,0.032,-0.032,0.002518,-0.002518,12.5951009,5.64e-05,-5.64e-05,0.292,-0.292,4280.0,78.6774,-78.6774,8.14346,1.16273,-1.16273,12.9179,0.006,-0.006,4.4715,-4.4715,5251.0,125.3,-125.3,4.32,0.09,-0.09,1.09,0.06,-0.06,False,2.6097094999031594,2.8536748238017586,22.177218846773762,7.471064220183485,3926.605504587156,11.555138440366973
APC,25.502871,0.055,-0.055,0.057,-0.057,0.002229,-0.002229,2.3612205,1.41e-05,-1.41e-05,0.426,-0.426,2410.0,4.98762,-4.98762,13.5272,1.02318,-1.02318,11.7163,0.009,-0.009,21.0715,-21.0715,5766.0,133.5,-133.5,3.59,0.08,-0.08,2.7,0.16,-0.16,Candidate,1.2123041520655846,3.677934202782861,21.602892584863913,5.010074074074074,892.5925925925925,0.874526111111111
PC,58.095462,0.032,-0.032,0.029,-0.029,0.003995,-0.003995,15.9929608,8.77e-05,-8.77e-05,0.601,-0.601,7870.0,563.413,-563.413,13.4988,,,13.233,0.01,-0.01,10.736,-10.736,6132.0,122.0,-122.0,4.13,,,1.54,,,Candidate,2.8327991877170824,3.6740713112295467,22.786323899502786,8.765454545454546,5110.38961038961,10.385039480519481
PC,66.571374,0.111,-0.111,0.096,-0.096,6.8e-05,-6.8e-05,0.435435,7e-07,-7e-07,0.0089315,-0.0089315,104138.5602976,1055.2979,-1055.2979,17.9748711,8.748386,-8.748386,14.9343,0.007,-0.007,1.3755,-1.3755,3349.0,157.0,-157.0,4.84,,,0.383284,0.0118038,-0.0118038,Candidate,0.3614679391636858,4.239678183541765,25.368988159913048,46.89700352741048,271700.7761805867,1.1360635977499713
PC,47.336205,0.039,-0.039,0.037,-0.037,0.003291,-0.003291,16.0104634,0.0001066,-0.0001066,0.388,-0.388,7450.0,14.7343,-14.7343,8.86029,0.745059,-0.745059,12.485,0.006,-0.006,4.5885,-4.5885,5733.4,169.6,-169.6,4.42,0.09,-0.09,1.03,0.07,-0.07,Candidate,2.833828648835046,2.976623926531533,22.731479869472107,8.602223300970875,7233.009708737864,15.54413922330097
FP,11.043248,0.054,-0.054,0.044,-0.044,,,3.5248693,,,,,24987.7992456,,,9.045877,1.5458469,-1.5458469,13.3675,0.006,-0.006,1.24,-1.24,3965.0,147.0,-147.0,4.68568,0.375183,-0.375183,0.613,0.1,-0.1,False,1.509588692756839,3.00763644744507,23.941653512553145,14.75673246329527,40763.13090636215,5.750194616639479
PC,38.329749,0.043,-0.043,0.053,-0.053,0.003864,-0.003864,9.0165933,8.47e-05,-8.47e-05,0.481,-0.481,2650.0,6.45437,-6.45437,9.81811,1.03746,-1.03746,11.1568,0.011,-0.011,9.175,-9.175,6543.2,284.3,-284.3,4.02,0.14,-0.14,1.88,0.17,-0.17,Candidate,2.304243047827048,3.1333863470692536,21.6978254773219,5.2223989361702134,1409.5744680851064,4.796060265957447
PC,51.856929,0.035,-0.035,0.029,-0.029,0.002638,-0.002638,5.5047275,5.04e-05,-5.04e-05,0.606,-0.606,7530.0,14.9757,-14.9757,12.7051,,,13.1569,0.007,-0.007,15.164,-15.164,5865.0,123.0,-123.0,4.13,,,1.47,,,Candidate,1.8725292202338326,3.56442141167399,22.742160878891017,8.642925170068027,5122.448979591837,3.744712585034014
PC,49.54974,0.026,-0.026,0.027,-0.027,0.001912,-0.001912,1.392516,5.9e-06,-5.9e-06,0.168,-0.168,4390.0,7.97118,-7.97118,9.7757,,,13.1137,0.007,-0.007,11.1915,-11.1915,6082.0,122.0,-122.0,4.17,,,1.45,,,Candidate,0.8723455318879189,3.126611584447291,22.20259506426128,6.741862068965518,3027.5862068965516,0.9603558620689656
FP,52.288047,0.057,-0.057,0.054,-0.054,0.002331,-0.002331,6.949428,2.77e-05,-2.77e-05,0.207,-0.207,3050.0,2.79174,-2.79174,9.02158,0.508686,-0.508686,11.7513,0.009,-0.009,11.5895,-11.5895,6817.0,241.6,-241.6,4.18,0.09,-0.09,1.61,0.07,-0.07,False,2.073099976392203,3.0035945132457544,21.8384074278936,5.603465838509316,1894.4099378881986,4.316414906832298
PC,36.162883,0.031,-0.031,0.032,-0.032,0.003595,-0.003595,2.0327015,1.6e-05,-1.6e-05,0.313,-0.313,13040.0,41.7824,-41.7824,21.5462,,,13.4842,0.009,-0.009,38.675,-38.675,6555.0,122.0,-122.0,4.03,,,1.86,,,Candidate,1.1094538064546267,4.64178844843235,23.291287393521607,11.583978494623654,7010.752688172042,1.0928502688172042
PC,-1.83855,0.046,-0.046,0.039,-0.039,0.002216,-0.002216,4.3852176,0.0016486,-0.0016486,0.217,-0.217,18080.0,25.012,-25.012,10.2627,1.06479,-1.06479,12.9354,0.006,-0.006,0.9,-0.9,4076.0,121.0,-121.0,4.49,0.12,-0.12,0.76,0.07,-0.07,Candidate,1.6836577183341956,3.2035449115003836,23.61807219196575,13.503552631578948,23789.473684210527,5.7700231578947365
PC,-4.612959,0.06,-0.06,0.033,-0.033,0.002513,-0.002513,3.2988824,0.0006811,-0.0006811,0.273,-0.273,11160.0,13.8825,-13.8825,9.7209,,,13.1789,0.007,-0.007,9.211,-9.211,5735.0,122.0,-122.0,4.54,,,0.9,,,Candidate,1.4583550819411009,3.117835787850284,23.13560179398918,10.801,12400.0,3.665424888888889
APC,-8.419663,0.105,-0.105,0.099,-0.099,0.000974,-0.000974,4.1976789,0.0004518,-0.0004518,0.148,-0.148,6960.0,1.35734,-1.35734,14.6667,1.01501,-1.01501,10.7217,0.008,-0.008,8.8605,-8.8605,6058.0,176.0,-176.0,4.02,0.1,-0.1,1.71,0.12,-0.12,Candidate,1.648212160552083,3.8297127829642785,22.66344531143642,8.57701754385965,4070.1754385964914,2.4547829824561402
PC,-8.635946,0.07,-0.07,0.075,-0.075,0.000677,-0.000677,3.8123614,0.000504,-0.000504,0.134,-0.134,18330.0,9.18044,-9.18044,11.0835,0.817706,-0.817706,12.2037,0.006,-0.006,1.9615,-1.9615,4780.0,124.6,-124.6,4.5,0.09,-0.09,0.82,0.06,-0.06,Candidate,1.5711878991991748,3.3291890904543107,23.63180489885258,13.516463414634147,22353.658536585368,4.649221219512195
PC,-7.786416,0.112,-0.112,0.06,-0.06,0.003287,-0.003287,3.4411264,5.87e-05,-5.87e-05,0.38,-0.38,2660.0,5.20773,-5.20773,4.89568,0.367884,-0.367884,11.8884,0.006,-0.006,4.5265,-4.5265,5244.0,125.6,-125.6,4.44,0.09,-0.09,0.94,0.05,-0.05,Candidate,1.4909080379630235,2.2126183584161097,21.70159196011596,5.208170212765958,2829.7872340425533,3.660772765957447
FP,16.588795,0.138,-0.138,0.117,-0.117,0.002003,-0.002003,1.665878,0.000283,-0.000283,0.144742,-0.144742,85643.986097,2600.0479,-2600.0479,6.98229,5.428897,-5.428897,14.1396,0.008,-0.008,0.44045,-0.44045,3021.0,97.0,-97.0,5.10725,0.532457,-0.532457,0.172,0.038,-0.038,False,0.9805334592690701,2.6424023160752794,25.173464844400225,40.59470930232558,497930.15172674425,9.685337209302325
PC,-0.168347,2.235,-2.235,2.172,-2.172,0.00391,-0.00391,2.5688104,0.0012034,-0.0012034,0.304,-0.304,9670.0,30.7877,-30.7877,,,,13.491,0.02,-0.02,,,,,,,,,,,,Candidate,1.2722323189724825,,22.992294146515025,,,
PC,-11.363238,0.075,-0.075,0.074,-0.074,0.002016,-0.002016,2.3007511,0.0004842,-0.0004842,0.229,-0.229,2390.0,6.72504,-6.72504,6.24136,0.470327,-0.470327,10.8921,0.009,-0.009,2.443,-2.443,5603.0,128.2,-128.2,4.27,0.08,-0.08,1.21,0.06,-0.06,Candidate,1.1941500486347107,2.4982714023900607,21.59455920330824,5.158148760330579,1975.206611570248,1.9014471900826446
PC,-8.119747,0.1,-0.1,0.091,-0.091,0.002998,-0.002998,2.0231137,0.0006929,-0.0006929,0.304,-0.304,44030.0,913.133,-913.133,13.4378,2.00141,-2.00141,14.8951,0.008,-0.008,8.1645,-8.1645,3767.0,157.0,-157.0,4.66,0.01,-0.01,0.59,0.02,-0.02,Candidate,1.1062873267340831,3.665760494085777,24.508137056736786,22.775932203389832,74627.1186440678,3.429006271186441
CP,-2.045095,0.113,-0.113,0.059,-0.059,0.000968,-0.000968,2.9304371,0.0002822,-0.0002822,0.087,-0.087,50830.0,33.6627,-33.6627,11.8933,,,13.9766,0.006,-0.006,1.3055,-1.3055,3692.0,122.0,-122.0,4.77,,,0.5,,,Planet,1.3687506410705772,3.4486664089180907,24.651752568424897,23.7866,101660.0,5.8608742
PC,4.454898,1.036,-1.036,0.952,-0.952,0.001466,-0.001466,5.6707432,0.0007223,-0.0007223,0.223,-0.223,7770.0,5.88352,-5.88352,,,,11.861,0.019,-0.019,,,5462.7,,,,,,,,,Candidate,1.8977312780081637,,22.773536001454666,,,
APC,-9.435693,2.0,-2.0,2.0,-2.0,0.001082,-0.001082,4.3023572,0.0005371,-0.0005371,0.102,-0.102,30080.0,24.7973,-24.7973,10.2749,0.483136,-0.483136,13.0176,0.007,-0.007,,,3504.0,157.0,-157.0,4.67,0.01,-0.01,0.58,0.02,-0.02,Candidate,1.6681514764009935,3.205448486561592,24.127126336061295,17.715344827586208,51862.06896551725,7.417857241379312
FP,-0.937407,0.045,-0.045,0.051,-0.051,0.000548,-0.000548,1.7386091,3.7e-06,-3.7e-06,0.07,-0.07,18980.0,608.095,-608.095,10.8015,2.15843,-2.15843,12.4323,0.007,-0.007,2.0485,-2.0485,5362.8,134.0,-134.0,4.65,0.09,-0.09,0.75,0.05,-0.05,False,1.0074501637761732,3.286563554839614,23.66665163018088,14.402000000000001,25306.666666666668,2.3181454666666665
PC,1.688259,0.065,-0.065,0.066,-0.066,0.001501,-0.001501,3.3014986,1.99e-05,-1.99e-05,0.195,-0.195,5640.0,283.047,-283.047,11.7342,0.775075,-0.775075,12.2411,0.008,-0.008,22.054,-22.054,6311.9,140.0,-140.0,4.16,0.09,-0.09,1.53,0.09,-0.09,Candidate,1.4589634736113528,3.425521858053164,22.453149902633683,7.669411764705882,3686.2745098039213,2.157842222222222
PC,-2.397099,0.053,-0.053,0.055,-0.055,0.001874,-0.001874,2.6831464,1.79e-05,-1.79e-05,0.178,-0.178,14010.0,812.472,-812.472,12.7073,,,13.4476,0.008,-0.008,11.552,-11.552,5348.0,122.0,-122.0,4.38,,,1.03,,,Candidate,1.3037673868765483,3.5647300038011296,23.363037197366705,12.337184466019417,13601.941747572815,2.604996504854369
PC,-4.961134,0.104,-0.104,0.054,-0.054,0.001788,-0.001788,2.5792489,0.000432,-0.000432,0.387,-0.387,7090.0,3946.54,-3946.54,19.2523,7.63589,-7.63589,12.3913,0.007,-0.007,10.5535,-10.5535,5452.0,130.5,-130.5,4.34,0.08,-0.08,1.09,0.06,-0.06,Candidate,1.2751529739312988,4.387744295193147,22.68195117763149,17.662660550458718,6504.587155963302,2.366283394495413
CP,12.881578,0.083,-0.083,0.073,-0.073,0.000649,-0.000649,6.3875739,4.7e-06,-4.7e-06,0.0870855,-0.0870855,23994.2960408,539.49713,-539.49713,8.6121163,0.3353539,-0.3353539,13.5287,0.008,-0.008,1.101,-1.101,3688.0,69.0,-69.0,4.78199,0.354944,-0.354944,0.544769,0.0163464,-0.0163464,Planet,1.9997993860662777,2.9346407446227554,23.901081974122572,15.808748845841084,44044.89983974859,11.725288883912263
PC,0.458798,0.045,-0.045,0.03,-0.03,0.000611,-0.000611,2.2623535,0.0001164,-0.0001164,0.077,-0.077,24470.0,7.29968,-7.29968,11.9692,1.11512,-1.11512,12.4559,0.006,-0.006,0.8205,-0.8205,4219.0,126.1,-126.1,4.53,0.11,-0.11,0.73,0.07,-0.07,Candidate,1.182448867426028,3.459653161806831,23.92071371444186,16.396164383561644,33520.54794520548,3.099114383561644
CP,13.078371,0.088,-0.088,0.053,-0.053,0.001714,-0.001714,5.8588751,2.5e-05,-2.5e-05,0.201,-0.201,2690.0,1.22771,-1.22771,12.1366,0.740487,-0.740487,11.1893,0.007,-0.007,20.002,-20.002,6418.0,133.4,-133.4,3.82,0.09,-0.09,2.31,0.13,-0.13,Planet,1.925543448699834,3.483762334029117,21.712807030931906,5.253939393939394,1164.5021645021645,2.536309567099567
PC,8.057199,0.046,-0.046,0.046,-0.046,0.001059,-0.001059,4.2417694,0.0002136,-0.0002136,0.265,-0.265,18430.0,18.7082,-18.7082,11.5903,,,13.0557,0.009,-0.009,3.0915,-3.0915,4794.0,122.0,-122.0,4.51,,,0.81,,,Candidate,1.6566591130903994,3.4044529663368825,23.637245608682402,14.30901234567901,22753.086419753086,5.236752345679012
PC,17.19279,0.041,-0.041,0.024,-0.024,0.002791,-0.002791,9.809558,5.05e-05,-5.05e-05,0.52,-0.52,7631.0,737.528,-737.528,12.8969,,,13.101,0.007,-0.007,21.21,-21.21,6480.0,122.0,-122.0,4.27,,,1.39,,,Candidate,2.380430742748572,3.5912254175977316,22.75548473538495,9.278345323741009,5489.928057553957,7.057235971223022
PC,6.918223,0.062,-0.062,0.042,-0.042,0.004325,-0.004325,3.7079439,0.0005716,-0.0005716,0.421,-0.421,7740.0,22.3327,-22.3327,8.08217,,,13.3526,0.007,-0.007,9.6865,-9.6865,5265.0,122.0,-122.0,4.5,,,0.89,,,Candidate,1.549251273439185,2.8429157567539702,22.769667524677246,9.081089887640449,8696.629213483146,4.166229101123595
PC,15.890418,0.039,-0.039,0.036,-0.036,0.002735,-0.002735,4.4632038,0.0004147,-0.0004147,0.27,-0.27,7210.0,4.33745,-4.33745,11.6079,0.636508,-0.636508,12.5679,0.012,-0.012,8.844,-8.844,5921.4,101.4,-101.4,4.2,0.07,-0.07,1.37,0.07,-0.07,Candidate,1.6980353942275404,3.4070368357269047,22.698734788381966,8.472919708029197,5262.773722627737,3.2578129927007295
PC,6.461628,,,,,0.002434,-0.002434,5.3331348,3.51e-05,-3.51e-05,0.213,-0.213,5670.0,6.06642,-6.06642,10.0196,0.689866,-0.689866,12.985,0.024,-0.024,,,5807.7,172.3,-172.3,,,,1.31,0.08,-0.08,Candidate,1.8457953426385707,3.1653751752359467,22.45845495486244,7.648549618320611,4328.24427480916,4.071095267175572
APC,9.913917,0.077,-0.077,0.053,-0.053,0.002984,-0.002984,5.2976347,0.0005887,-0.0005887,0.217,-0.217,3920.0,6.66271,-6.66271,4.00604,0.453098,-0.453098,12.1314,0.007,-0.007,0.4495,-0.4495,4031.0,127.2,-127.2,4.65,0.12,-0.12,0.62,0.06,-0.06,Candidate,1.8401741184561313,2.001509430404963,22.089357491003884,6.461354838709677,6322.580645161291,8.544572096774193
FP,0.179786,0.124,-0.124,0.09,-0.09,0.000818,-0.000818,8.34034,1.06e-05,-1.06e-05,0.352,-0.352,7360.0,6.49971,-6.49971,16.0764,0.902475,-0.902475,11.0208,0.007,-0.007,8.563,-8.563,5444.3,205.3,-205.3,3.89,0.61,-0.61,1.67,0.08,-0.08,False,2.234342654147787,4.009538626824787,22.719325769823065,9.626586826347305,4407.185628742515,4.994215568862275
PC,14.498767,0.07,-0.07,0.069,-0.069,0.003187,-0.003187,6.4666483,6.7e-05,-6.7e-05,0.543,-0.543,6916.0,407.029,-407.029,8.02442,,,13.0427,0.007,-0.007,8.7965,-8.7965,5441.0,122.0,-122.0,4.41,,,1.01,,,Candidate,2.0104462103684306,2.8327407223394094,22.657103404912046,7.944970297029702,6847.524752475248,6.402622079207921
FP,15.555883,2.0,-2.0,2.0,-2.0,0.002165,-0.002165,0.567995,0.000108,-0.000108,0.400217,-0.400217,5208.552517,500.4922,-500.4922,2.671369,1.172365,-1.172365,13.8097,0.01,-0.01,,,3462.0,103.0,-103.0,4.88307,0.464398,-0.464398,0.368,0.073,-0.073,False,0.4497977331476218,1.634432317350584,22.373567826471284,7.259154891304347,14153.675317934783,1.5434646739130435
PC,20.023188,0.044,-0.044,0.043,-0.043,0.002754,-0.002754,11.2036244,0.0001002,-0.0001002,0.516,-0.516,5580.0,9.41919,-9.41919,6.17248,0.551891,-0.551891,12.4887,0.006,-0.006,0.919,-0.919,4329.8,104.0,-104.0,4.45,0.09,-0.09,0.81,0.06,-0.06,Candidate,2.5017329895863143,2.484447624724659,22.44245461351884,7.620345679012345,6888.888888888889,13.831635061728395
PC,21.451856,0.068,-0.068,0.06,-0.06,0.002369,-0.002369,39.0536929,0.0028443,-0.0028443,0.394,-0.394,32970.0,87.2476,-87.2476,13.5254,0.823376,-0.823376,13.6546,0.007,-0.007,2.119,-2.119,3793.0,157.0,-157.0,4.57,0.01,-0.01,0.7,0.02,-0.02,Candidate,3.690220876504491,3.6776894920588385,24.21886389406038,19.322,47100.0,55.79098985714286
PC,4.531542,0.084,-0.084,0.071,-0.071,0.002575,-0.002575,46.1965072,0.0028349,-0.0028349,0.332,-0.332,8460.0,7.4646,-7.4646,8.33656,0.583623,-0.583623,12.3207,0.008,-0.008,4.5525,-4.5525,5397.7,138.5,-138.5,4.5,0.09,-0.09,0.91,0.06,-0.06,Candidate,3.854319889853375,2.8873101669200696,22.858615010682747,9.161054945054945,9296.703296703296,50.76539252747253
PC,8.857654,0.059,-0.059,0.069,-0.069,0.002091,-0.002091,3.2571037,0.0002755,-0.0002755,0.198,-0.198,15420.0,11.4319,-11.4319,13.21,,,13.4367,0.007,-0.007,12.4,-12.4,5442.9,52.5,-52.5,4.38,,,1.04,,,Candidate,1.4485890464271665,3.6345563690772495,23.458931205146445,12.701923076923077,14826.923076923076,3.1318304807692305
PC,13.859072,0.043,-0.043,0.029,-0.029,0.001009,-0.001009,2.5351022,7.8e-06,-7.8e-06,0.149,-0.149,13917.0,426.882,-426.882,12.5634,,,13.0707,0.007,-0.007,11.0625,-11.0625,6143.0,122.0,-122.0,4.46,,,1.05,,,Candidate,1.2627422098217134,3.544488679626442,23.35637695145598,11.965142857142856,13254.285714285714,2.4143830476190473
PC,16.018723,8.0,-8.0,8.0,-8.0,1.9e-05,-1.9e-05,2.4704071,9e-07,-9e-07,,,41450.0,1.13502,-1.13502,17.1677,0.838859,-0.838859,14.5597,0.008,-0.008,,,3333.0,157.0,-157.0,4.8,0.01,-0.01,0.43,0.02,-0.02,Candidate,1.2442719069620547,4.143392329963456,24.44775371855184,39.92488372093023,96395.3488372093,5.745132790697674
PC,35.958044,0.046,-0.046,0.038,-0.038,0.003873,-0.003873,0.9997277,0.000313,-0.000313,0.258,-0.258,4890.0,13.0813,-13.0813,10.9188,,,13.0211,0.01,-0.01,14.1705,-14.1705,5849.8,24.8,-24.8,4.05,,,1.61,,,Candidate,0.6930110212906927,3.3043607551234473,22.310458140637692,6.781863354037267,3037.2670807453414,0.6209488819875776
PC,13.504228,0.076,-0.076,0.055,-0.055,0.002597,-0.002597,8.662046,0.0011555,-0.0011555,0.274,-0.274,7070.0,7.02394,-7.02394,11.1852,0.659868,-0.659868,12.5035,0.008,-0.008,13.663,-13.663,5981.3,111.8,-111.8,4.24,0.08,-0.08,1.31,0.06,-0.06,Candidate,2.268205427039946,3.3444282022492273,22.679126316996335,8.538320610687023,5396.946564885496,6.612248854961832
PC,18.985772,0.082,-0.082,0.062,-0.062,0.00217,-0.00217,4.9583217,1.99e-05,-1.99e-05,0.435,-0.435,5121.0,142.782,-142.782,16.3815,1.0868,-1.0868,12.1357,0.007,-0.007,36.5525,-36.5525,5801.0,128.1,-128.1,3.64,0.09,-0.09,2.55,0.16,-0.16,Candidate,1.784788847462503,4.047406577056473,22.3566155696221,6.424117647058823,2008.2352941176473,1.9444398823529412
